generatedAt,heroCode,heroKey,heroName,heroEnglishName,slot,skillGroup,skillId,passiveSkillId,skillName,maxLevel,coverageStatus,sourceExtension,coefficientText,textSource
2026-05-21T23:37:09.159Z,70,Tsubame,燕翼,Tsubame,W,1070300,TsubameActive2,TsubameActive2Passive,踏燕,5,no_structured_extension_in_er-gamedata,,燕翼步履轻快、迅捷前行，移动速度在增加{1}后，于{0}秒内逐渐复原，同时{2}秒间攻击速度增加{3}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,70,Tsubame,燕翼,Tsubame,E,1070400,TsubameActive3_1,TsubameActive3Passive,雾隐之术,5,no_structured_extension_in_er-gamedata,,燕翼于自身所在位置留下木桩，向指定方向空中旋转并在{1}秒间保持隐身状态。空中旋转后{2}秒内可以再次使用技能。 再次使用 : 燕翼移至木桩所在之处并和木桩互换位置。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,70,Tsubame,燕翼,Tsubame,R,1070500,TsubameActive4,None,日车流暗杀术,3,no_structured_extension_in_er-gamedata,,燕翼向目标所在位置快速移动，对路径上的所有敌人造成{0}(+攻击力{5})的技能伤害。和目标已失体力成比例，伤害量最大可以增加至{1}。(目标体力为{2}时适用) 对奥义 - 生死印记达到{3}叠层的目标造成日车流暗杀术伤害时，将适用奥义 - 生死印记效果。 根据奥义 - 生死印记叠层，日车流暗杀术冷却时间减少{6}~{4}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,71,Kenneth,肯尼思,Kenneth,P,1071100,None,KennethPassive,暗火燃烧,3,no_structured_extension_in_er-gamedata,,肯尼思造成普攻或技能伤害时，将获得{1}个持续{0}秒的叠层。(叠层上限 : 5) 叠层达到{2}时，肯尼思的斧子开始燃烧，每次普攻或技能命中时造成目标体力上限{3}(+攻击力{4})%额外技能伤害。 肯尼思因该技能造成伤害时，将恢复伤害量{5}(+攻击力{6})%的体力。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,71,Kenneth,肯尼思,Kenneth,Q,1071200,KennethActive1,None,烈焰一击,5,no_structured_extension_in_er-gamedata,,肯尼思大力挥动斧子，造成{0}(+ 攻击力{1})的技能伤害，使命中目标短暂悬空。 暗火燃烧达到叠层上限时 : 伤害量增加{2}，每命中1名敌人恢复{3}(最多{4})已失体力。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,71,Kenneth,肯尼思,Kenneth,W,1071300,KennethActive2,None,业火,5,no_structured_extension_in_er-gamedata,,肯尼思在{0}秒间燃烧周围的一切，承受伤害减少{1}(+攻击力{2})%。{3}秒间获得吸收{4}(+攻击力{5})伤害的护盾。 普攻命中时，该技能持续时间增加{6}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,71,Kenneth,肯尼思,Kenneth,E,1071400,KennethActive3,None,猛进,5,no_structured_extension_in_er-gamedata,,肯尼思向前突进，强化{0}秒间的普攻，攻击速度增加{1}，并将普攻造成暗火燃烧伤害量的{6}将转为真实伤害。 首次命中敌人时，造成{3}(+攻击力{4})的额外技能伤害，该技能冷却时间恢复{5}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,71,Kenneth,肯尼思,Kenneth,R,1071500,KennethActive4,None,碎焰风暴,3,no_structured_extension_in_er-gamedata,,肯尼思向上挥动斧子造成{0}(+攻击力{1})的技能伤害。命中的敌人被卷入空中{2}秒并陷入晕眩，肯尼思旋转攻击造成{3}(+攻击力{4})的技能伤害，共{5}次。 此后，斧子下劈对落地点的敌人造成{6}(+攻击力{7})技能伤害，敌人悬空{8}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,72,Katja,卡缇娅,Katja,P,1072100,None,KatjaPassive,雾色死神,3,no_structured_extension_in_er-gamedata,,雾色死神 : 卡缇娅使用绝命狙击或灰色警戒技能时，{0}秒内发起的下次普攻造成{3}(+攻击力{4})的额外技能伤害。 赏金 : 卡缇娅点击参与击杀的敌人尸体时，可以获得荣誉值。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,72,Katja,卡缇娅,Katja,Q,1072200,KatjaActive1,None,绝命狙击,5,no_structured_extension_in_er-gamedata,,卡缇娅发射子弹，对首位命中的敌人造成{3}(+攻击力{4}) ~ {5}(+攻击力{6})的技能伤害。伤害量和子弹飞行距离成比例增加。命中时{7}秒内的攻击速度增加{8}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,72,Katja,卡缇娅,Katja,W,1072300,KatjaActive2,KatjaActive2Passive,猫头鹰之眼,5,no_structured_extension_in_er-gamedata,,被动 : 无人机将代替卡缇娅和安全装置进行相互作用。 无人机飞向指定位置照亮视野，发射侦查飞镖弹。飞镖弹将持续{1}秒照亮侦查到的敌人实验体，并在达到目的地时形成波浪，使陷阱和监视器体力降至1。 波浪将在原地持续{2}秒，提供视野。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,72,Katja,卡缇娅,Katja,E,1072400,KatjaActive3,None,灰色警戒,5,no_structured_extension_in_er-gamedata,,卡缇娅向前方发射子弹造成{4}(+攻击力{5})技能伤害并向后退。 被命中敌人的移动速度在{0}秒间减少{1}，卡缇娅的移动速度在{2}秒内增加{3}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,72,Katja,卡缇娅,Katja,R,1072500,KatjaActive4,None,暗影终结,3,no_structured_extension_in_er-gamedata,,卡缇娅使用无人机扫描指定位置。此时按照由近到远的顺序向被扫描到的敌人实验体各发射一发子弹，造成技能伤害，最多可以向{2}位敌人发射子弹。伤害随着射击次数增加而增加。 路径上其他敌人实验体可能会代替被射击的目标承受攻击。 第一发 : 造成{0}(+攻击力{1})技能伤害 第二发 : 造成{4}(+攻击力{5})技能伤害 第三发: 造成{6}(+攻击力{7})技能伤害,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,73,Charlotte,夏洛特,Charlotte,P,1073100,None,CharlottePassive,圣洁之心,3,no_structured_extension_in_er-gamedata,,每当夏洛特周围的队友因敌人攻击导致体力减少{0}时，夏洛特将获得圣洁之心叠层，每个叠层使恢复及护盾效果增加{1}。 叠层上限 : {2},dak.gg api zh-CN
2026-05-21T23:37:09.159Z,73,Charlotte,夏洛特,Charlotte,Q,1073200,CharlotteActive1,None,幻影流光,5,no_structured_extension_in_er-gamedata,,夏洛特在指定位置释放一个持续{0}秒的光球。光球将飞向范围内最近的敌人并附着在敌人身上。一段时间后，光球将爆炸造成{2}(+技能增幅{6})的技能伤害，使敌人在{3}秒内移动速度减少{4}。敌人的移动速度将在接下来的{5}秒内逐渐恢复。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,73,Charlotte,夏洛特,Charlotte,W,1073300,CharlotteActive2,None,月光祈愿,5,no_structured_extension_in_er-gamedata,,夏洛特释放治愈之光，使体力百分比最低的队友和自身体力恢复{0}(+技能增幅{1})。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,73,Charlotte,夏洛特,Charlotte,E,1073400,CharlotteActive3,None,希望的轨迹,5,no_structured_extension_in_er-gamedata,,夏洛特以无法指定目标的状态移动到指定的队友实验体身边，赋予自身和队友{1}(+技能增幅{2})的护盾，护盾持续{0}秒。 对自身施法此技能时，夏洛特无需移动就能立即获得护盾。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,73,Charlotte,夏洛特,Charlotte,R,1073500,CharlotteActive4,CharlotteActive4Passive,奇迹降临,3,no_structured_extension_in_er-gamedata,,被动 : 技能增幅增加{2}。 夏洛特创造了奇迹。{0}秒后使周围队友进入无敌状态，持续{1}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,74,Darko,达尔科,Darko,P,1074100,None,DarkoPassive,抵押,3,no_structured_extension_in_er-gamedata,,达尔科进行普攻时，将在{0}秒内窃取目标{1}防御力。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,74,Darko,达尔科,Darko,Q,1074200,DarkoActive1,None,天价利息,5,no_structured_extension_in_er-gamedata,,达尔科向着敌人实验体移动时，移动速度增加{1}，持续{0}秒。 达尔科下一次普攻造成{5}(+攻击力{6})(+目标体力上限{2})的额外技能伤害，并赋予目标持续{3}秒的标记。对带有标记的目标施法该技能时，伤害量增加{4}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,74,Darko,达尔科,Darko,W,1074300,DarkoActive2,None,催缴,5,no_structured_extension_in_er-gamedata,,达尔科获得吸收{5}(+攻击力{6})伤害的护盾，并在{0}秒间使周围敌人实验体的移动速度减少{1}。 达尔科每命中一位敌人实验体时，可以额外获得体力上限{2}，并窃取目标{4}攻击力，持续{3}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,74,Darko,达尔科,Darko,E,1074400,DarkoActive3,None,债务深渊,5,no_structured_extension_in_er-gamedata,,达尔科突进后猛击地面，对敌人们造成{1}(+攻击力{2})技能伤害，并使其悬空{0}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,74,Darko,达尔科,Darko,R,1074500,DarkoActive4,None,强制执行,3,no_structured_extension_in_er-gamedata,,达尔科抓住敌人实验体并压制目标后，将拖拽目标并将其摔倒在地。 对周围敌人们造成{3}(+攻击力{4})(+被拖拽目标的体力上限{2})技能伤害，并使其{0}秒内的移动速度减少{1}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,75,Lenore,莉诺尔,Lenore,P,1075100,None,LenorePassive,苦痛之律,3,no_structured_extension_in_er-gamedata,,被动 :莉诺尔将悲鸣叠层转换为渐快叠层。每个渐快叠层可以使冷却缩减增加{4}，最多可以增加至{7}。因渐快叠层所增加的冷却缩减达到{7}后，此后每获得一个渐快叠层，将使终极技能冷却缩减增加{8}。 苦痛之律 : 当莉诺尔对体力低于{0}的实验体造成技能伤害时，将造成{1}(+技能增幅{2})(每个悲鸣叠层伤害量+{3})的额外技能伤害并增加悲鸣叠层。每隔{5}秒可以对同一敌人实验体适用此效果。 颤音 : 每当莉诺尔第三次使用基本技能时，该技能都将得到强化。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,75,Lenore,莉诺尔,Lenore,Q,1075200,LenoreActive1,None,断奏,5,no_structured_extension_in_er-gamedata,,莉诺尔的演奏开始，向指定方向释放{0}次声波，每个声波可以对第一个击中敌人的周围造成{1}(+技能增幅{2})技能伤害。 强化效果 : 伤害量增加{3}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,75,Lenore,莉诺尔,Lenore,W,1075300,LenoreActive2,None,曲终,5,no_structured_extension_in_er-gamedata,,莉诺尔获得吸收{1}(+技能增幅{2})伤害的护盾，持续{0}秒，对周围敌人造成 {3}(+技能增幅{4})技能伤害并束缚敌人{5}秒。 强化效果 : 护盾量增加{6}，{7}秒內莉诺尔的移动速度增加{8}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,75,Lenore,莉诺尔,Lenore,E,1075400,LenoreActive3,None,连续记号,5,no_structured_extension_in_er-gamedata,,莉诺尔对范围内的敌人造成{0}(+技能增幅{1})技能伤害，并将敌人拖拽向中心。 强化效果 : 被拖拽向中间的敌人移动速度减少{3}，持续{2}秒并随时间流逝慢慢恢复。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,75,Lenore,莉诺尔,Lenore,R,1075500,LenoreActive4,None,天鹅狂想曲,3,no_structured_extension_in_er-gamedata,,莉诺尔开始梦幻般的表演，对命中的敌人释放持续{0}秒的声波。这些命中的声波范围会逐渐扩大，每{1}秒对范围内所有的敌人造成{2}(+技能增幅{3})的技能伤害，叠加移动速度减少{4}的效果。（最多叠加{5}次） 持续时间结束后，对范围内的全部敌人造成{6}(+技能增幅{7})技能伤害，使敌人陷入{8}秒的精神失常状态，对附近对象发起普攻。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,76,Garnet,盖瑞特,Garnet,P,1076100,None,GarnetPassive,痛楚再临,3,no_structured_extension_in_er-gamedata,,盖瑞特早已习惯了疼痛，承受的普攻伤害减少{0}(+技能增幅{1})(+体力上限{2})。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,76,Garnet,盖瑞特,Garnet,Q,1076200,GarnetActive1_1,None,重击&尖刺,5,no_structured_extension_in_er-gamedata,,盖瑞特举起武器向下猛击，对范围内的敌人造成{0}(+技能增幅{1})(+体力上限{2})技能伤害，使其{3}秒内移动速度减少{4}。命中敌人时，盖瑞特可以在{5}秒内再次使用技能。 再次使用技能 : 地面上的指定位置生成尖刺，对范围内的敌人造成{6}(+技能增幅{7})(+体力上限{8})技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,76,Garnet,盖瑞特,Garnet,Q,1076210,GarnetActive1_2,None,重击&尖刺,5,no_structured_extension_in_er-gamedata,,盖瑞特举起武器向下猛击，对范围内的敌人造成{0}(+技能增幅{1})(+体力上限{2})技能伤害，使其{3}秒内移动速度减少{4}。命中敌人时，盖瑞特可以在{5}秒内再次使用技能。 再次使用技能 : 地面上的指定位置生成尖刺，对范围内的敌人造成{6}(+技能增幅{7})(+体力上限{8})技能伤害。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,76,Garnet,盖瑞特,Garnet,W,1076300,GarnetActive2,None,压抑之痛,5,no_structured_extension_in_er-gamedata,,被动 : 每当盖瑞特使用除压抑之痛之外的基本技能时，可以获得[痛苦]叠层。技能结束时，将消耗所有持有的[痛苦]叠层，每个叠层可以使重击&尖刺、扭曲的执念冷却时间减少{0}秒。 开始蓄能 : 蓄能期间无法移动，{1}秒间承受伤害减少{2}，持续期间每{17}秒体力恢复已失体力{3}。 蓄能结束 : 对范围内的敌人造成{4}(+技能增幅{5})(+体力上限{6}) ~ {7}(+技能增幅{8})(+体力上限{9})的技能伤害，使其移动速度在{10}秒间减少{11}。达到蓄能上限时，目标将陷入{12}秒的束缚状态。盖瑞特恢复{13}(+技能增幅{14})(+体力上限{15})(+每消耗一个痛苦叠层{16})体力。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,76,Garnet,盖瑞特,Garnet,E,1076400,GarnetActive3Point,None,扭曲的执念,5,no_structured_extension_in_er-gamedata,,盖瑞特向指定方向冲出，对首个冲撞目标造成{0}(+技能增幅{1})(+体力上限{2})技能伤害并使其晕厥{3}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,76,Garnet,盖瑞特,Garnet,R,1076500,GarnetActive4,None,处刑式,3,no_structured_extension_in_er-gamedata,,盖瑞特向指定的方向投掷铁链，第一个被命中的敌人实验体将陷入{0}秒的束缚状态，盖瑞特将对命中的敌人实验体造成{1}(+技能增幅{2})(+目标当前体力{3})的技能伤害，并赋予敌人持续{4}秒的标记。持续时间内目标的体力降至{5}以下时，盖瑞特可以再次施法技能。 再次使用时 : 盖瑞特用铁链拖住目标，并将目标和自身一同困在铁处女中进行处决。盖瑞特离开铁处女时移动速度增加{7}，持续{6}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,76,Garnet,盖瑞特,Garnet,R,1076510,GarnetActive4_2,None,处刑式,3,no_structured_extension_in_er-gamedata,,盖瑞特向指定的方向投掷铁链，第一个被命中的敌人实验体将陷入{0}秒的束缚状态，盖瑞特将对命中的敌人实验体造成{1}(+技能增幅{2})(+目标当前体力{3})的技能伤害，并赋予敌人持续{4}秒的标记。持续时间内目标的体力降至{5}以下时，盖瑞特可以再次施法技能。 再次使用时 : 盖瑞特用铁链拖住目标，并将目标和自身一同困在铁处女中。盖瑞特离开铁处女时移动速度增加{7}，持续{6}秒。,er-gamedata zh-CN fallback
2026-05-21T23:37:09.159Z,77,YuMin,俞岷,Yumin,P,1077100,None,YuMinPassive,道行,3,no_structured_extension_in_er-gamedata,,俞岷在风之领域内时，移动速度增加{0}。 俞岷在风之领域内施法风行诀或风刃时，风之领域将消失不见、俞岷可以获得吸收{2}(+技能增幅{3})伤害的护盾，护盾持续{1}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,77,YuMin,俞岷,Yumin,Q,1077200,YuMinActive1_1,None,风行诀,5,no_structured_extension_in_er-gamedata,,俞岷释放三重风击，每重风击将对路径上的敌人造成{2}(+技能增幅{3})技能伤害。从第二个命中目标开始，每重风击造成{0}的伤害。 俞岷在风之领域内施法此技能时，将释放出更强的风。风飞行到射程的末端或击中敌人时将形成持续{6}秒的旋风，每{1}秒对敌人造成{4}(+技能增幅{5})技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,77,YuMin,俞岷,Yumin,W,1077300,YuMinActive2_1,None,风刃,5,no_structured_extension_in_er-gamedata,,俞岷掀起疾风，对敌人造成{2}(+技能增幅{3})技能伤害，并使其{0}秒内移动速度降低{1}。 当俞岷在风之领域内施放此技能时，疾风会变得更加猛烈，对敌人造成{4}(+技能增幅{5})的技能伤害的同时将其击退。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,77,YuMin,俞岷,Yumin,E,1077400,YuMinActive3,YuMinActive3Passive,径云,5,no_structured_extension_in_er-gamedata,,被动 : 技能命中时冷却时间缩短{0}秒。 俞岷跃向指定位置，生成持续{1}秒的风之领域。 到达目标位置后向附近{2}名敌人释放云团，造成{3}(+技能增幅{4})的技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,77,YuMin,俞岷,Yumin,R,1077500,YuMinActive4,None,风流云散,3,no_structured_extension_in_er-gamedata,,俞岷从空中召唤仙鹤，对敌人造成{3}(+技能增幅{4})的技能伤害，使其{0}秒内的移动速度减少{1}。 1秒后，仙鹤再次飞起，对敌人造成{5}(+技能增幅{6})(+目标体力上限{7})的技能伤害，并使其悬空{2}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,78,Hisui,翡翠,Hisui,P,1078100,None,HisuiPassive,剑之记忆,3,no_structured_extension_in_er-gamedata,,被动 : 翡翠普攻不受额外攻击速度效果影响，普攻攻速随等级提升，每级增加{0}。同时，翡翠每获得1%的额外攻击速度，就可以将攻击力的{1}转换为额外攻击力。 翡翠每次使用技能时，可以获得持续{6}秒的剑之记忆叠层。（叠层上限 : {7}） 普攻将消耗剑之记忆叠层，并减少{2}连斩、月轮斩的冷却时间，自身{3}秒内的移动速度增加{4}。 额外攻击速度 : {5} 额外获得攻击力 : {8},dak.gg api zh-CN
2026-05-21T23:37:09.159Z,78,Hisui,翡翠,Hisui,Q,1078200,HisuiActive1,None,连斩,5,no_structured_extension_in_er-gamedata,,翡翠拔出打刀，对目标造成{0}(+额外攻击力{1})的技能伤害。随后向下挥动打刀，造成{2}(+额外攻击力{3})的技能伤害，并使目标在{5}秒内的移动速度减少{4}。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,78,Hisui,翡翠,Hisui,W,1078300,HisuiActive2_1,None,居合一闪,5,no_structured_extension_in_er-gamedata,,被动 : 翡翠在技能命中时，可以获得居合叠层。根据居合叠层数，翡翠可以使用不同的技能，未持有居合叠层的情况下无法使用技能。 1叠层 - 一刀两断 : 翡翠拔刀对敌人造成{0}(+额外攻击力{1})技能伤害，纳刀时对相同范围再次造成{2}(+额外攻击力{3})(+目标体力上限{4})的技能伤害。拔刀命中敌人时，翡翠可以获得{5}(+额外攻击力{6})的护盾，根据命中的实验体数护盾量增加{7}。 2叠层 - 一闪 : 翡翠对路径上的所有敌人造成{8}(+额外攻击力{9})技能伤害，并移至路径上最后一位敌人身后，对其造成{10}(+额外攻击力{11})的技能伤害、使目标悬空{12}秒。 3叠层 - 日轮乱舞 : 翡翠进入无法被指定为目标的状态，并对范围内的敌人造成{13}(+额外攻击力{14})技能伤害，共进行{15}（和额外攻击速度成比例，最多{16}次）次，自身体力恢复造成伤害量的{17}。随后以终结攻击对敌人造成{18}(+额外攻击力{19})技能伤害，并恢复造成伤害量{20}的体力。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,78,Hisui,翡翠,Hisui,E,1078400,HisuiActive3,None,月轮斩,5,no_structured_extension_in_er-gamedata,,翡翠向后闪避、迅速调整姿势，并拔出胁差向前移动，对路径上的敌人以及目的地的敌人造成{0}(+额外攻击力{1})技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,78,Hisui,翡翠,Hisui,R,1078500,HisuiActive4_1,None,物干焯 / 燕返,3,no_structured_extension_in_er-gamedata,,翡翠拔出物干焯，{0}秒内普攻射程增加{1}，并在每次造成普攻和技能伤害时对敌人造成{2}(+额外攻击力{3})的额外伤害。技能激活期间，翡翠可以再次使用技能。 再次使用时 : 翡翠调整姿势，向前方挥砍两次，每次造成{4}(+额外攻击力{5})技能伤害，并使敌人{6}秒内的移动速度降低{7}。随后向中央区域发起斩击，对敌人造成额外攻击力{8}(+目标体力上限{9})的真实伤害并处决体力低于{10}的敌人。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,79,Justyna,尤斯蒂娜,Justyna,P,1079100,None,JustynaPassive,阿斯特拉能量,3,no_structured_extension_in_er-gamedata,,尤斯蒂娜最多可以持有{5}的能量，施法连环炮击&歼灭炮击和迅影时将消耗能量。每{6}秒恢复{7}能量，当能量低于{8}时尤斯蒂娜将进入再充能状态。 再充能状态 : 尤斯蒂娜无法使用基本技能，{9}秒内逐渐恢复能量。 罪恶终结 : 尤斯蒂娜对带有标记的目标造成技能伤害时，将消耗标记并造成{0}(+技能增幅{1})的额外技能伤害，同时将伤害转移至周围敌人。转移的伤害对带有标记的目标造成额外技能伤害的{2}，对没有标记的目标造成{3}的伤害。每次标记被移除时，尤斯蒂娜将恢复{4}能量。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,79,Justyna,尤斯蒂娜,Justyna,Q,1079200,JustynaActive1_1,None,连环炮击&歼灭炮击,5,no_structured_extension_in_er-gamedata,,尤斯蒂娜朝指定方向发射两次能量，每次造成{0}(+技能增幅{1})的技能伤害。尤斯蒂娜可以在{2}秒内再次施法技能。 再次施法 : 朝指定方向发射强力能量、造成{3}(+技能增幅{4})技能伤害的同时使目标{5}秒内的移动速度降低{6}。 此技能命中敌人时，可以使聚能炮击的冷却时间减少{7}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,79,Justyna,尤斯蒂娜,Justyna,W,1079300,JustynaActive2,None,聚能炮击,5,no_structured_extension_in_er-gamedata,,尤斯蒂娜向指定位置发射两次能量炮击，每次造成{0}(+技能增幅{1})的技能伤害，并使目标移动速度降低{3}，持续{2}秒。 此外，命中的目标将被施加持续{4}秒的标记。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,79,Justyna,尤斯蒂娜,Justyna,E,1079400,JustynaActive3_1,None,迅影,5,no_structured_extension_in_er-gamedata,,尤斯蒂娜朝指定方向快速移动，强化{0}秒内发起的下一次普攻，造成{1}(+技能增幅{2})的额外技能伤害。{3}秒内再次使用技能时，每次消耗的能量增加{4}，最多可以增加至{5}。进入再充能状态时，重置能量消耗。 施法连环炮击&歼灭炮击和聚能炮击期间也可以使用该技能。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,79,Justyna,尤斯蒂娜,Justyna,R,1079500,JustynaActive4,None,阿斯特拉冲击,3,no_structured_extension_in_er-gamedata,,尤斯蒂娜跃向空中，进入无法指定目标的状态，并向指定范围内的敌人发动最大火力攻击、{0}秒内每{1}秒造成{2}(+技能增幅{3})的技能伤害。施法期间可以移动，但移动速度降低{4}。无法指定目标的状态将持续至落地为止。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,80,Istvan,伊舒特,Istvan,P,1080100,None,IstvanPassive,演算,3,no_structured_extension_in_er-gamedata,,伊舒特使用{0}次普攻或技能后，下一次基本技能将附加其他可能性，使用技能后伊舒特移动速度增加{2}，持续{1}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,80,Istvan,伊舒特,Istvan,Q,1080200,IstvanActive1,None,观测,5,no_structured_extension_in_er-gamedata,,伊舒特挥刺长枪，对敌人造成 {3}(+攻击力{4})技能伤害。 其他可能性 : 伊舒特突进后旋转，使附近敌人移动速度降低{1}、持续{0}秒，同时造成{5}(+攻击力{6})技能伤害。 对体力低于{2}的敌人造成{7}(+攻击力{8})的技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,80,Istvan,伊舒特,Istvan,W,1080300,IstvanActive2,None,量子纠缠,5,no_structured_extension_in_er-gamedata,,伊舒特挥刺长枪，对敌人造成{2}(+攻击力{3})技能伤害。命中敌人时，伊舒特可以获得吸收{4}(+攻击力{5})伤害的护盾，护盾持续{0}秒。 其他可能性 : 伊舒特突进后挥刺长枪，对敌人造成{6}(+攻击力{7})技能伤害。命中敌人时，伊舒特将根据失去的体力恢复{8}(+攻击力{9}) ~ {10}(+攻击力{11})的体力。（体力低于{1}时将适用最大恢复量）,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,80,Istvan,伊舒特,Istvan,E,1080400,IstvanActive3,None,路径积分,5,no_structured_extension_in_er-gamedata,,伊舒特沿指定方向快速突进，对路径上的敌人造成{3}(+攻击力的{4})技能伤害并使其防御力降低{1}，持续{0}秒。 其他可能性 : 伊舒特跃向指定位置，对周围敌人造成{5}(+攻击力的{6})技能伤害并使其悬空{2}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,80,Istvan,伊舒特,Istvan,R,1080500,IstvanActive4,IstvanActive4Passive,波函数坍缩,3,no_structured_extension_in_er-gamedata,,伊舒特以无法阻止的状态跃向指定的敌人实验体，造成{2}(+攻击力{3})技能伤害并使其{0}秒间的移动速度变缓{1}。减缓的移动速度在持续时间内慢慢恢复。 此后将在敌人周围生成三种可能性。 三种可能性 : 稍后，伊舒特的三个化身将快速向中心点突进，分别对范围内的敌人造成{4}(+攻击力{5})的技能伤害。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,81,Niah,妮娅,NiaH,P,1081100,None,NiahPassive,K.O.,3,no_structured_extension_in_er-gamedata,,妮娅使用普攻或技能对敌人造成伤害时，将为目标附加能够储存{0}(+技能增幅的{1}) + 每叠层{2}(+技能增幅的{3})技能伤害的K.O.叠层。当附加K.O.叠层时，若储存的伤害量超过目标的体力和护盾总和，目标将被处决。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,81,Niah,妮娅,NiaH,Q,1081200,NiahActive1,NiahActive1Passive,落点,5,no_structured_extension_in_er-gamedata,,妮娅在指定位置投掷按键，造成{3}(+技能增幅{4})的技能伤害，使节拍交汇冷却时间缩减{11}秒。当地面设有节拍交汇时，按键将被其吸引，对路径造成{5}(+技能增幅{6})的技能伤害，并使目标{7}秒内的移动速度减少{8}。被拉动的按键命中敌人时，落点冷却时间将缩减{9}。 最多可以设置{12}个按键，每个可以持续{13}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,81,Niah,妮娅,NiaH,W,1081300,NiahActive2,None,节拍交汇,5,no_structured_extension_in_er-gamedata,,妮娅在指定位置设置节拍交汇，造成{0}(+技能增幅{1})的技能伤害，并将范围内的敌人拉向中心。当按键进入已部署的节拍交汇时，将在范围内造成{2}的真实伤害并移除按键。 节拍交汇可以维持{3}秒。,dak.gg api zh-CN
2026-05-21T23:37:09.159Z,81,Niah,妮娅,NiaH,E,1081400,NiahActive3,None,1UP,5,no_structured_extension_in_er-gamedata,,妮娅为自身赋予持续{0}秒的1UP效果。妮娅在1UP持续期间受到致命伤害时，将进入持续{1}秒的免死状态，恢复体力上限{2}(+技能增幅{3})%的体力。结束恢复后，妮娅的移动速度增加{4}(+技能增幅{5})%，并在{6}秒内逐渐复原。,dak.gg api zh-CN
